setting,test,A,B,auc_A,auc_B,delta,se,ci95_lo,ci95_hi,ci90_lo,ci90_hi,p_superiority,n_groups,tost_p_0.01,equiv_0.01,tost_power_0.01,tost_p_0.015,equiv_0.015,tost_power_0.015,tost_p_0.02,equiv_0.02,tost_power_0.02,tost_p_0.025,equiv_0.025,tost_power_0.025
truthfulqa_qwen3b,LF_PH_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)PH_DELTA,0.8505443535399085,0.8687244284175469,0.018180074877638397,0.0033202402694834008,0.011799745014524557,0.024819922126057554,0.012717812578184828,0.023625932412369335,0.0,817.0,0.9943,False,0.828367359379723,0.83,False,0.9959326649460247,0.294,False,0.9999880669152486,0.0224,True,0.9999999960127623
truthfulqa_qwen3b,LF_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)DELTA,0.9259808026798944,0.9260706918016627,8.988912176832731e-05,0.00025655898445369895,-0.00041798441622254156,0.0005903093534126486,-0.00033708420663103864,0.0005124429016807475,0.7254,817.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_qwen3b,LF_PH_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)PH_DELTA,0.9259808026798944,0.9284467609204047,0.002465958240510324,0.0012446123249462736,2.0936674611885008e-05,0.004952928063234007,0.00044637439718107083,0.004527565248266283,0.0484,817.0,0.0,True,0.999999999833872,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_smollm,AUC_DELTA,,DELTA,,0.49911234492253803,,,,,,,,,,,,,,,,,,,,
truthfulqa_smollm,AUC_PH_DELTA,,PH_DELTA,,0.6909552067524708,,,,,,,,,,,,,,,,,,,,
truthfulqa_smollm,AUC_PH_SINK+PH_DELTA,,PH_SINK+PH_DELTA,,0.7233197850451468,,,,,,,,,,,,,,,,,,,,
truthfulqa_smollm,DELTA_h_beyond_SINK_h,PH_SINK,PH_SINK+PH_DELTA,0.7197916370157411,0.7233197850451468,0.003528148029405709,0.007159847712149227,-0.010129155686460814,0.017611563636254674,-0.00813541496563996,0.01539089033676953,0.6204,817.0,0.1838,False,0.0,0.0571,False,0.347407086561343,0.0119,True,0.7492385605851812,0.0015,True,0.9352297760904864
truthfulqa_smollm,LF_DELTA_beyond_SINK,SINK,SINK(+)DELTA,0.6102692329012164,0.6098257799004927,-0.00044345300072368143,0.0005767576284361405,-0.001618041645630075,0.0006473140381340292,-0.0014202481239391496,0.0004824049534898345,0.432,817.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_smollm,LF_PH_DELTA_beyond_SINK,SINK,SINK(+)PH_DELTA,0.6102692329012164,0.7007231579846259,0.09045392508340955,0.008871678699232322,0.07319180540802928,0.10785117807184835,0.07586851618528545,0.10481183959585853,0.0,817.0,1.0,False,0.0,1.0,False,0.03662595333261076,1.0,False,0.457814317659484,1.0,False,0.7592452350248147
truthfulqa_smollm,LF_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)DELTA,0.7194845158496994,0.7183863704120966,-0.0010981454376027822,0.0005473420512245939,-0.0021932945711464757,-5.835302154787001e-05,-0.0020105200235508492,-0.0002367080206564509,0.0394,817.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_smollm,LF_PH_DELTA_beyond_PH_SINK,PH_SINK,PH_SINK(+)PH_DELTA,0.7194845158496994,0.7399477744202526,0.0204632585705532,0.004050913383967229,0.012503389568966638,0.028252525509783723,0.013649438417711768,0.027083742203991377,0.0,817.0,0.995,False,0.5899044215851372,0.9103,False,0.9604113045865177,0.546,False,0.9990063004731997,0.1333,False,0.9999940058071743
truthfulqa_smollm,LF_DELTA_beyond_NONTOPO,NONTOPO,NONTOPO(+)DELTA,0.8989047010512533,0.8987399043280114,-0.00016479672324187788,0.0002869863268961816,-0.000744581558647428,0.00037753431142684146,-0.0006501979807906899,0.0002951359498059025,0.5708,817.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
