example_id,label,mean_prob,min_prob
506,hallucinated,0.53759765625,1.7881393432617188e-07
507,grounded,0.71826171875,1.8894672393798828e-05
507,hallucinated,0.59716796875,5.960464477539063e-08
508,grounded,0.921875,0.60986328125
508,hallucinated,0.61962890625,1.4185905456542969e-05
509,grounded,0.80419921875,0.0206756591796875
509,hallucinated,0.81689453125,1.6689300537109375e-06
510,grounded,0.75,1.7881393432617188e-07
510,hallucinated,0.80859375,0.0
511,grounded,0.98291015625,0.9482421875
511,hallucinated,0.6669921875,5.960464477539062e-07
512,grounded,2.0682811737060547e-05,2.0682811737060547e-05
512,hallucinated,0.363525390625,6.4373016357421875e-06
513,grounded,0.89990234375,0.00267791748046875
513,hallucinated,0.74267578125,5.960464477539063e-08
514,grounded,0.83203125,0.0003581047058105469
514,hallucinated,0.54052734375,0.0
515,grounded,0.81298828125,0.06524658203125
515,hallucinated,0.7314453125,2.980232238769531e-07
516,grounded,0.50244140625,0.00524139404296875
516,hallucinated,0.71826171875,7.963180541992188e-05
517,grounded,0.72265625,0.005397796630859375
517,hallucinated,0.75341796875,7.462501525878906e-05
518,grounded,0.80615234375,0.039825439453125
518,hallucinated,0.71044921875,6.192922592163086e-05
519,grounded,0.5,0.0
519,hallucinated,0.36181640625,4.4286251068115234e-05
520,grounded,0.467529296875,0.0025348663330078125
520,hallucinated,0.190673828125,1.0132789611816406e-06
521,grounded,4.583597183227539e-05,4.583597183227539e-05
521,hallucinated,0.4462890625,2.1457672119140625e-06
522,grounded,0.52587890625,0.052032470703125
522,hallucinated,0.67041015625,0.0
523,grounded,0.75,0.0010309219360351562
523,hallucinated,0.59765625,0.0
524,grounded,0.6953125,0.08624267578125
524,hallucinated,0.397705078125,8.404254913330078e-06
525,grounded,0.5,5.960464477539063e-08
525,hallucinated,0.7822265625,7.987022399902344e-06
526,grounded,0.83251953125,0.00209808349609375
526,hallucinated,0.72998046875,2.384185791015625e-07
527,grounded,0.7998046875,0.0
527,hallucinated,0.673828125,0.0
528,grounded,0.8505859375,0.10357666015625
528,hallucinated,0.60400390625,5.960464477539063e-08
529,grounded,0.8046875,0.0247039794921875
529,hallucinated,0.85302734375,7.510185241699219e-06
530,grounded,0.6669921875,0.0004267692565917969
530,hallucinated,0.42919921875,9.5367431640625e-07
531,grounded,0.50048828125,0.0010395050048828125
531,hallucinated,0.39208984375,0.0
532,grounded,0.88427734375,0.306396484375
532,hallucinated,0.7802734375,0.000179290771484375
533,grounded,0.9345703125,0.0
533,hallucinated,0.744140625,2.580881118774414e-05
534,grounded,0.75,0.0003256797790527344
534,hallucinated,0.75,0.0005297660827636719
535,grounded,0.6650390625,1.4722347259521484e-05
535,hallucinated,0.499755859375,0.0
536,grounded,0.9951171875,0.97216796875
536,hallucinated,0.1727294921875,0.0
537,grounded,0.80078125,0.0027408599853515625
537,hallucinated,0.386474609375,0.0
538,grounded,0.91650390625,0.66650390625
538,hallucinated,0.2734375,6.16908073425293e-05
539,grounded,0.0,0.0
539,hallucinated,0.7958984375,0.0
540,grounded,0.5,7.826089859008789e-05
540,hallucinated,0.6982421875,0.0
541,grounded,0.9453125,0.89111328125
541,hallucinated,0.609375,5.960464477539063e-08
542,grounded,0.83447265625,0.0074310302734375
542,hallucinated,0.55224609375,1.1324882507324219e-06
543,grounded,0.6005859375,2.980232238769531e-07
543,hallucinated,0.66259765625,0.00024390220642089844
544,grounded,0.9873046875,0.93701171875
544,hallucinated,0.68994140625,0.0
545,grounded,0.5,2.1338462829589844e-05
545,hallucinated,0.57080078125,1.430511474609375e-06
546,grounded,0.95849609375,0.80078125
546,hallucinated,0.890625,0.000286102294921875
547,grounded,1.9669532775878906e-06,1.9669532775878906e-06
547,hallucinated,0.73388671875,0.0021038055419921875
548,grounded,0.55712890625,0.00421905517578125
548,hallucinated,0.5126953125,0.0004029273986816406
549,grounded,0.91015625,0.375244140625
549,hallucinated,0.72998046875,8.285045623779297e-06
550,grounded,0.54345703125,0.0010747909545898438
550,hallucinated,0.467529296875,0.0
551,grounded,0.7998046875,6.258487701416016e-06
551,hallucinated,0.338134765625,5.066394805908203e-06
552,grounded,0.66650390625,8.165836334228516e-06
552,hallucinated,0.67333984375,2.384185791015625e-07
553,grounded,0.75048828125,0.010009765625
553,hallucinated,0.379150390625,0.0
554,grounded,0.7998046875,0.0001316070556640625
554,hallucinated,0.564453125,0.0
555,grounded,0.8681640625,0.1134033203125
555,hallucinated,0.42236328125,3.248453140258789e-05
556,grounded,0.5,0.00037360191345214844
556,hallucinated,0.57666015625,0.0001016855239868164
557,grounded,0.99951171875,0.99658203125
557,hallucinated,0.73681640625,0.0
558,grounded,0.58203125,0.58203125
558,hallucinated,0.60107421875,2.980232238769531e-07
559,grounded,0.8759765625,0.007114410400390625
559,hallucinated,0.8310546875,1.430511474609375e-06
560,grounded,0.90087890625,0.00757598876953125
560,hallucinated,0.5322265625,0.0
561,grounded,0.99560546875,0.98193359375
561,hallucinated,0.578125,1.2755393981933594e-05
562,grounded,0.5751953125,0.150634765625
562,hallucinated,0.71435546875,0.0005350112915039062
563,grounded,0.67578125,0.353759765625
563,hallucinated,0.5986328125,3.516674041748047e-06
564,grounded,0.7783203125,2.6226043701171875e-06
564,hallucinated,0.849609375,2.6702880859375e-05
565,grounded,0.80029296875,0.0017709732055664062
565,hallucinated,0.64208984375,4.172325134277344e-07
566,grounded,0.82568359375,0.143310546875
566,hallucinated,0.42919921875,0.0
567,grounded,0.98779296875,0.9755859375
567,hallucinated,0.50537109375,0.0
568,grounded,0.84375,0.3740234375
568,hallucinated,0.6474609375,1.1920928955078125e-07
569,grounded,0.83935546875,0.04315185546875
569,hallucinated,0.60107421875,0.0
570,grounded,0.65771484375,0.00264739990234375
570,hallucinated,0.50048828125,0.0
571,grounded,0.5693359375,0.149169921875
571,hallucinated,0.728515625,0.0
572,grounded,0.6708984375,0.013336181640625
572,hallucinated,0.56494140625,0.0003483295440673828
573,grounded,0.5087890625,0.0174407958984375
573,hallucinated,0.66259765625,0.00353240966796875
574,grounded,1.7285346984863281e-06,1.7285346984863281e-06
574,hallucinated,0.5537109375,2.384185791015625e-07
575,grounded,0.822265625,0.466796875
575,hallucinated,0.7060546875,5.960464477539063e-08
576,grounded,8.940696716308594e-07,8.940696716308594e-07
576,hallucinated,0.56103515625,2.980232238769531e-07
577,grounded,5.960464477539062e-07,5.960464477539062e-07
577,hallucinated,0.51513671875,5.137920379638672e-05
578,grounded,0.9716796875,0.92333984375
578,hallucinated,0.56201171875,1.7881393432617188e-07
579,grounded,0.00017321109771728516,0.00017321109771728516
579,hallucinated,0.5107421875,7.450580596923828e-05
580,grounded,4.1961669921875e-05,4.1961669921875e-05
580,hallucinated,0.451171875,1.5497207641601562e-05
581,grounded,1.9669532775878906e-06,1.9669532775878906e-06
581,hallucinated,0.85400390625,0.0
582,grounded,0.5302734375,3.4868717193603516e-05
582,hallucinated,0.00830841064453125,0.0
583,grounded,0.732421875,0.465576171875
583,hallucinated,0.77001953125,7.748603820800781e-07
584,grounded,0.828125,7.456541061401367e-05
584,hallucinated,0.85302734375,0.0
585,grounded,0.80126953125,0.006839752197265625
585,hallucinated,0.7099609375,6.556510925292969e-07
586,grounded,0.888671875,9.387731552124023e-05
586,hallucinated,0.74853515625,1.633167266845703e-05
587,grounded,0.5224609375,0.04486083984375
587,hallucinated,0.7685546875,0.0
588,grounded,0.79736328125,4.458427429199219e-05
588,hallucinated,0.59423828125,8.761882781982422e-06
589,grounded,0.9189453125,0.269775390625
589,hallucinated,0.51318359375,4.76837158203125e-07
590,grounded,0.75,5.614757537841797e-05
590,hallucinated,0.54638671875,7.152557373046875e-07
591,grounded,0.8984375,0.0
591,hallucinated,0.71142578125,3.6954879760742188e-06
592,grounded,0.501953125,0.0038471221923828125
592,hallucinated,0.50390625,5.960464477539063e-08
593,grounded,0.80810546875,0.0400390625
593,hallucinated,0.60546875,0.0005698204040527344
594,grounded,0.66650390625,9.524822235107422e-05
594,hallucinated,0.291748046875,1.1920928955078125e-07
595,grounded,0.6025390625,5.960464477539063e-08
595,hallucinated,0.334228515625,5.960464477539063e-08
596,grounded,0.8671875,0.25634765625
596,hallucinated,0.84423828125,8.547306060791016e-05
597,grounded,0.87548828125,0.87548828125
597,hallucinated,0.6591796875,2.86102294921875e-05
598,grounded,4.76837158203125e-06,4.76837158203125e-06
598,hallucinated,0.42578125,4.172325134277344e-07
599,grounded,5.221366882324219e-05,5.221366882324219e-05
599,hallucinated,0.71484375,9.721517562866211e-05
600,grounded,0.5107421875,0.021942138671875
600,hallucinated,0.845703125,6.556510925292969e-07
601,grounded,1.5497207641601562e-05,1.5497207641601562e-05
601,hallucinated,0.84033203125,1.7881393432617188e-07
602,grounded,0.69775390625,0.0013904571533203125
602,hallucinated,0.60009765625,3.159046173095703e-06
603,grounded,0.875,0.323974609375
603,hallucinated,0.60400390625,1.0132789611816406e-06
604,grounded,0.96923828125,0.90771484375
604,hallucinated,0.62451171875,5.960464477539063e-08
605,grounded,0.833984375,0.004425048828125
605,hallucinated,0.326416015625,0.0
606,grounded,0.8818359375,4.470348358154297e-06
606,hallucinated,0.75830078125,0.0
607,grounded,0.9189453125,0.5947265625
607,hallucinated,0.7578125,0.0
608,grounded,0.7998046875,0.0002048015594482422
608,hallucinated,0.5703125,3.5762786865234375e-07
609,grounded,0.66650390625,1.3768672943115234e-05
609,hallucinated,0.744140625,0.00019109249114990234
610,grounded,0.7509765625,0.003322601318359375
610,hallucinated,0.6064453125,2.3484230041503906e-05
611,grounded,0.66650390625,1.1920928955078125e-07
611,hallucinated,0.55908203125,1.1920928955078125e-07
612,grounded,0.83349609375,0.1671142578125
612,hallucinated,0.7060546875,5.364418029785156e-07
613,grounded,0.5,0.0009274482727050781
613,hallucinated,0.6708984375,1.3113021850585938e-06
614,grounded,0.859375,0.15771484375
614,hallucinated,0.5634765625,0.0
615,grounded,0.99560546875,0.9755859375
615,hallucinated,0.736328125,1.4066696166992188e-05
616,grounded,0.83056640625,1.7881393432617188e-07
616,hallucinated,0.64501953125,2.980232238769531e-07
617,grounded,0.56494140625,0.04132080078125
617,hallucinated,0.5869140625,0.0
618,grounded,0.000244140625,0.000244140625
618,hallucinated,0.4677734375,1.2516975402832031e-06
619,grounded,0.50390625,0.008056640625
619,hallucinated,0.8310546875,0.0
620,grounded,9.423494338989258e-05,9.423494338989258e-05
620,hallucinated,0.54736328125,0.0
621,grounded,0.8037109375,0.019378662109375
621,hallucinated,0.65576171875,0.0
622,grounded,0.97900390625,0.93701171875
622,hallucinated,0.341796875,0.0
623,grounded,0.98779296875,0.98779296875
623,hallucinated,0.7626953125,8.785724639892578e-05
624,grounded,0.953125,0.79638671875
624,hallucinated,0.50634765625,0.0
625,grounded,0.66650390625,0.00013124942779541016
625,hallucinated,0.39404296875,2.384185791015625e-07
626,grounded,0.96630859375,0.85986328125
626,hallucinated,0.54833984375,2.4437904357910156e-05
627,grounded,0.0,0.0
627,hallucinated,0.7919921875,0.0
628,grounded,0.70654296875,2.562999725341797e-06
628,hallucinated,0.487548828125,1.1324882507324219e-06
629,grounded,0.828125,0.143798828125
629,hallucinated,0.51611328125,9.834766387939453e-06
630,grounded,0.75,0.0004367828369140625
630,hallucinated,0.7041015625,6.556510925292969e-07
631,grounded,0.7470703125,0.0170135498046875
631,hallucinated,0.348876953125,3.5762786865234375e-07
632,grounded,0.80029296875,0.0002734661102294922
632,hallucinated,0.8427734375,0.013092041015625
633,grounded,0.00011736154556274414,0.00011736154556274414
633,hallucinated,0.548828125,0.0
634,grounded,0.00041794776916503906,0.00041794776916503906
634,hallucinated,0.69970703125,1.239776611328125e-05
635,grounded,0.66748046875,0.00240325927734375
635,hallucinated,0.72314453125,2.5033950805664062e-06
636,grounded,0.7568359375,0.0298309326171875
636,hallucinated,0.78759765625,3.439188003540039e-05
637,grounded,0.751953125,0.01482391357421875
637,hallucinated,0.4375,0.0
638,grounded,0.95556640625,0.8994140625
638,hallucinated,0.5283203125,1.8477439880371094e-06
639,grounded,0.66650390625,2.0265579223632812e-06
639,hallucinated,0.484130859375,0.0
640,grounded,0.7998046875,9.071826934814453e-05
640,hallucinated,0.7490234375,5.960464477539063e-08
641,grounded,0.8759765625,0.08575439453125
641,hallucinated,0.68603515625,2.4557113647460938e-05
642,grounded,0.84765625,0.2392578125
642,hallucinated,0.61474609375,2.0265579223632812e-06
643,grounded,0.354736328125,0.0269775390625
643,hallucinated,0.53857421875,0.0
644,grounded,0.7998046875,1.7881393432617188e-06
644,hallucinated,0.75390625,0.0
645,grounded,0.89013671875,0.01305389404296875
645,hallucinated,0.73974609375,2.0444393157958984e-05
646,grounded,0.087158203125,0.087158203125
646,hallucinated,0.6640625,4.172325134277344e-07
647,grounded,0.8037109375,0.01824951171875
647,hallucinated,0.40283203125,0.0
648,grounded,0.0005140304565429688,0.0005140304565429688
648,hallucinated,0.7353515625,1.9669532775878906e-06
649,grounded,0.032012939453125,0.032012939453125
649,hallucinated,0.80712890625,0.00017821788787841797
650,grounded,0.78857421875,0.365478515625
650,hallucinated,0.73681640625,7.68899917602539e-06
651,grounded,0.0166473388671875,0.0166473388671875
651,hallucinated,0.89013671875,0.0
652,grounded,0.66796875,0.0040435791015625
652,hallucinated,0.83740234375,0.0
653,grounded,0.6708984375,0.016845703125
653,hallucinated,0.72265625,5.424022674560547e-06
654,grounded,4.76837158203125e-07,4.76837158203125e-07
654,hallucinated,0.74658203125,0.00012445449829101562
655,grounded,0.9931640625,0.9716796875
655,hallucinated,0.591796875,0.0
656,grounded,0.8330078125,3.5762786865234375e-07
656,hallucinated,0.7880859375,5.960464477539063e-08
657,grounded,0.50048828125,0.0007648468017578125
657,hallucinated,0.58251953125,3.2186508178710938e-06
658,grounded,0.79541015625,2.980232238769531e-07
658,hallucinated,0.470947265625,1.1920928955078125e-07
659,grounded,0.66650390625,0.0016069412231445312
659,hallucinated,0.74853515625,1.7881393432617188e-07
660,grounded,0.72509765625,0.175537109375
660,hallucinated,0.90087890625,1.9073486328125e-05
661,grounded,0.80224609375,0.011688232421875
661,hallucinated,0.60205078125,8.344650268554688e-07
662,grounded,0.60888671875,0.017181396484375
662,hallucinated,0.7060546875,2.9802322387695312e-06
663,grounded,0.0007457733154296875,0.0007457733154296875
663,hallucinated,0.908203125,0.0184173583984375
664,grounded,0.625,0.0005445480346679688
664,hallucinated,0.73095703125,0.00015604496002197266
665,grounded,0.8935546875,0.467529296875
665,hallucinated,0.54541015625,0.0
666,grounded,0.481201171875,0.0
666,hallucinated,0.703125,5.960464477539063e-08
667,grounded,0.56298828125,0.0033206939697265625
667,hallucinated,0.529296875,1.0728836059570312e-06
668,grounded,2.980232238769531e-07,2.980232238769531e-07
668,hallucinated,0.437744140625,6.556510925292969e-07
669,grounded,1.7285346984863281e-06,1.7285346984863281e-06
669,hallucinated,0.433349609375,0.0
670,grounded,0.7021484375,0.10699462890625
670,hallucinated,0.7802734375,0.0
671,grounded,0.6884765625,0.4638671875
671,hallucinated,0.6416015625,6.318092346191406e-06
672,grounded,0.89599609375,2.384185791015625e-07
672,hallucinated,0.68310546875,5.960464477539063e-08
673,grounded,0.8466796875,0.0016736984252929688
673,hallucinated,0.732421875,1.1920928955078125e-07
674,grounded,0.75146484375,0.0058746337890625
674,hallucinated,0.425048828125,4.661083221435547e-05
675,grounded,0.8974609375,0.794921875
675,hallucinated,0.90380859375,0.0
676,grounded,0.66650390625,5.960464477539062e-07
676,hallucinated,0.51171875,2.980232238769531e-07
677,grounded,0.72998046875,0.1895751953125
677,hallucinated,0.52392578125,0.0
678,grounded,0.62548828125,0.62548828125
678,hallucinated,0.6103515625,0.0
679,grounded,0.94873046875,0.744140625
679,hallucinated,0.60791015625,7.152557373046875e-07
680,grounded,0.943359375,0.002933502197265625
680,hallucinated,0.74951171875,5.960464477539063e-08
681,grounded,0.998046875,0.99462890625
681,hallucinated,0.69580078125,0.0
682,grounded,0.908203125,0.72509765625
682,hallucinated,0.2493896484375,1.4543533325195312e-05
683,grounded,0.876953125,0.63134765625
683,hallucinated,0.6982421875,6.80088996887207e-05
684,grounded,0.7998046875,5.364418029785156e-07
684,hallucinated,0.6591796875,1.1920928955078125e-07
685,grounded,0.92578125,3.635883331298828e-06
685,hallucinated,0.79931640625,0.0870361328125
686,grounded,1.0967254638671875e-05,1.0967254638671875e-05
686,hallucinated,0.29638671875,7.152557373046875e-07
687,grounded,0.50634765625,0.012969970703125
687,hallucinated,0.625,0.0
688,grounded,0.07818603515625,0.07818603515625
688,hallucinated,0.1680908203125,1.1920928955078125e-07
689,grounded,0.001987457275390625,0.001987457275390625
689,hallucinated,0.413330078125,0.0
690,grounded,0.55517578125,0.1107177734375
690,hallucinated,0.6123046875,0.0
691,grounded,0.8603515625,0.301513671875
691,hallucinated,0.7587890625,0.0
692,grounded,0.80615234375,0.030029296875
692,hallucinated,0.53857421875,2.5391578674316406e-05
693,grounded,0.499755859375,9.822845458984375e-05
693,hallucinated,4.762411117553711e-05,1.3113021850585938e-06
694,grounded,0.75,4.094839096069336e-05
694,hallucinated,0.5400390625,1.1920928955078125e-07
695,grounded,0.0006213188171386719,0.0006213188171386719
695,hallucinated,0.619140625,1.0311603546142578e-05
696,grounded,0.80322265625,0.4130859375
696,hallucinated,0.48193359375,0.0
697,grounded,0.7138671875,0.4697265625
697,hallucinated,0.693359375,2.980232238769531e-07
698,grounded,0.9091796875,0.54638671875
698,hallucinated,0.52880859375,0.0
699,grounded,0.77294921875,0.0
699,hallucinated,0.74853515625,9.459257125854492e-05
700,grounded,2.384185791015625e-06,2.384185791015625e-06
700,hallucinated,0.441162109375,2.7418136596679688e-06
701,grounded,0.99951171875,0.99755859375
701,hallucinated,0.6181640625,0.0011320114135742188
702,grounded,0.8515625,0.00043201446533203125
702,hallucinated,0.7841796875,9.03010368347168e-05
703,grounded,0.66650390625,0.00011044740676879883
703,hallucinated,0.413818359375,0.0
704,grounded,0.8994140625,5.960464477539063e-08
704,hallucinated,0.58740234375,1.6689300537109375e-05
705,grounded,0.720703125,0.16796875
705,hallucinated,0.472900390625,1.3709068298339844e-06
706,grounded,0.93701171875,0.89306640625
706,hallucinated,0.5390625,5.960464477539062e-07
707,grounded,0.5,5.960464477539063e-08
707,hallucinated,0.0009965896606445312,5.960464477539063e-08
708,grounded,0.853515625,0.12200927734375
708,hallucinated,0.71240234375,1.7881393432617188e-07
709,grounded,0.6875,0.374755859375
709,hallucinated,0.58935546875,1.1920928955078125e-07
710,grounded,0.79931640625,0.00017523765563964844
710,hallucinated,0.6474609375,1.7940998077392578e-05
711,grounded,0.81640625,0.6328125
711,hallucinated,0.52880859375,0.0
712,grounded,0.7529296875,0.01215362548828125
712,hallucinated,0.60107421875,1.1920928955078125e-07
713,grounded,0.68017578125,0.04156494140625
713,hallucinated,0.47021484375,0.0
714,grounded,0.0,0.0
714,hallucinated,0.68310546875,0.00025153160095214844
715,grounded,0.68359375,0.05047607421875
715,hallucinated,0.68212890625,0.0
716,grounded,0.336669921875,0.00011754035949707031
716,hallucinated,0.56884765625,0.0
717,grounded,0.89794921875,0.7958984375
717,hallucinated,0.45703125,0.0
718,grounded,0.94482421875,0.77978515625
718,hallucinated,0.736328125,0.0
719,grounded,0.116943359375,9.262561798095703e-05
719,hallucinated,0.57080078125,0.0003495216369628906
720,grounded,0.75048828125,4.291534423828125e-06
720,hallucinated,0.31982421875,5.960464477539063e-08
721,grounded,0.00023937225341796875,0.00023937225341796875
721,hallucinated,0.78369140625,9.715557098388672e-06
722,grounded,0.90576171875,0.247314453125
722,hallucinated,0.66357421875,1.1146068572998047e-05
723,grounded,0.83154296875,0.00020182132720947266
723,hallucinated,0.79736328125,7.867813110351562e-06
724,grounded,0.98193359375,0.9453125
724,hallucinated,0.69482421875,0.0
725,grounded,0.74072265625,0.1390380859375
725,hallucinated,0.61767578125,0.00598907470703125
726,grounded,0.85400390625,0.41552734375
726,hallucinated,0.433349609375,0.0
727,grounded,0.0004868507385253906,0.0004868507385253906
727,hallucinated,0.6220703125,5.960464477539063e-08
728,grounded,0.8212890625,2.3484230041503906e-05
728,hallucinated,0.63916015625,2.384185791015625e-06
729,grounded,0.65478515625,0.004978179931640625
729,hallucinated,0.546875,0.0
730,grounded,0.77734375,0.1103515625
730,hallucinated,0.54052734375,1.5437602996826172e-05
731,grounded,0.955078125,0.7900390625
731,hallucinated,0.54541015625,2.5451183319091797e-05
732,grounded,0.75,2.7120113372802734e-05
732,hallucinated,0.728515625,0.00028586387634277344
733,grounded,0.74169921875,0.0
733,hallucinated,0.69091796875,0.0
734,grounded,0.90673828125,0.90673828125
734,hallucinated,0.5849609375,5.960464477539063e-08
735,grounded,0.58740234375,1.7881393432617188e-07
735,hallucinated,0.6162109375,6.556510925292969e-07
736,grounded,0.66650390625,0.0016803741455078125
736,hallucinated,0.3583984375,5.960464477539063e-08
737,grounded,0.9990234375,0.99755859375
737,hallucinated,0.49951171875,7.152557373046875e-06
738,grounded,0.9912109375,0.98291015625
738,hallucinated,0.8994140625,0.0
739,grounded,0.6787109375,0.0361328125
739,hallucinated,0.57373046875,0.0
740,grounded,0.89990234375,5.078315734863281e-05
740,hallucinated,0.73095703125,1.5497207641601562e-06
741,grounded,0.9990234375,0.998046875
741,hallucinated,0.311767578125,1.9073486328125e-06
742,grounded,0.8291015625,5.960464477539063e-08
742,hallucinated,0.77294921875,8.940696716308594e-07
743,grounded,0.6669921875,0.0007805824279785156
743,hallucinated,0.78076171875,2.384185791015625e-07
744,grounded,0.4990234375,9.5367431640625e-07
744,hallucinated,0.67626953125,2.5033950805664062e-06
745,grounded,0.5458984375,0.0926513671875
745,hallucinated,0.8076171875,0.0
746,grounded,0.80029296875,0.0004162788391113281
746,hallucinated,0.810546875,1.1563301086425781e-05
747,grounded,0.9990234375,0.998046875
747,hallucinated,0.472412109375,2.9206275939941406e-06
748,grounded,0.859375,0.71923828125
748,hallucinated,0.7314453125,0.0006842613220214844
749,grounded,0.468017578125,0.007205963134765625
749,hallucinated,0.6943359375,0.0006499290466308594
750,grounded,0.8203125,0.28076171875
750,hallucinated,0.64501953125,0.0
751,grounded,0.7666015625,0.53369140625
751,hallucinated,0.4951171875,3.5762786865234375e-06
752,grounded,0.7998046875,0.0
752,hallucinated,0.76904296875,0.0
753,grounded,0.82763671875,0.1373291015625
753,hallucinated,0.73291015625,0.0
754,grounded,0.2166748046875,0.2166748046875
754,hallucinated,0.64892578125,5.960464477539062e-07
755,grounded,8.52346420288086e-06,8.52346420288086e-06
755,hallucinated,0.68505859375,0.0004315376281738281
756,grounded,0.52783203125,0.05535888671875
756,hallucinated,0.6044921875,0.0
757,grounded,0.5,0.0001533031463623047
757,hallucinated,0.79296875,1.3947486877441406e-05
758,grounded,0.5,3.0994415283203125e-06
758,hallucinated,0.281494140625,0.0
759,grounded,0.87646484375,0.01239776611328125
759,hallucinated,0.69091796875,1.2516975402832031e-06
760,grounded,0.0006957054138183594,0.0006957054138183594
760,hallucinated,0.72705078125,0.0015039443969726562
761,grounded,0.501953125,0.0046539306640625
761,hallucinated,0.501953125,0.0001550912857055664
762,grounded,0.9462890625,0.83935546875
762,hallucinated,0.93505859375,0.0
763,grounded,0.81591796875,0.447998046875
763,hallucinated,0.70068359375,0.0
764,grounded,0.5,4.214048385620117e-05
764,hallucinated,0.6328125,5.0067901611328125e-06
765,grounded,1.430511474609375e-06,1.430511474609375e-06
765,hallucinated,0.51806640625,4.172325134277344e-07
766,grounded,0.95361328125,0.8681640625
766,hallucinated,0.626953125,0.0
767,grounded,6.878376007080078e-05,6.878376007080078e-05
767,hallucinated,0.74609375,0.0017910003662109375
768,grounded,0.66650390625,5.960464477539063e-08
768,hallucinated,0.765625,0.0
769,grounded,0.5,7.611513137817383e-05
769,hallucinated,0.4287109375,0.0
770,grounded,0.951171875,0.7568359375
770,hallucinated,0.8466796875,5.364418029785156e-07
771,grounded,0.97021484375,0.88134765625
771,hallucinated,0.61181640625,0.00011670589447021484
772,grounded,0.66650390625,1.6689300537109375e-06
772,hallucinated,0.462158203125,0.0
773,grounded,0.50244140625,0.004528045654296875
773,hallucinated,0.3798828125,2.980232238769531e-07
774,grounded,0.66650390625,2.9742717742919922e-05
774,hallucinated,0.339599609375,0.0
775,grounded,0.00011152029037475586,0.00011152029037475586
775,hallucinated,0.67431640625,0.0
776,grounded,0.7861328125,0.358154296875
776,hallucinated,0.3837890625,0.0
777,grounded,0.85693359375,0.00028586387634277344
777,hallucinated,0.2271728515625,6.9141387939453125e-06
778,grounded,0.7958984375,0.184326171875
778,hallucinated,0.70703125,5.424022674560547e-06
779,grounded,0.74853515625,0.0016222000122070312
779,hallucinated,0.60546875,4.887580871582031e-05
780,grounded,0.5,0.0004792213439941406
780,hallucinated,0.6826171875,9.578466415405273e-05
781,grounded,0.623046875,0.2459716796875
781,hallucinated,0.435791015625,5.960464477539063e-08
782,grounded,0.68896484375,0.0005588531494140625
782,hallucinated,0.54638671875,1.6450881958007812e-05
783,grounded,0.716796875,0.00724029541015625
783,hallucinated,0.79150390625,0.0
784,grounded,0.87451171875,0.87451171875
784,hallucinated,0.78955078125,0.0
785,grounded,0.6962890625,0.0888671875
785,hallucinated,0.78662109375,0.0004572868347167969
786,grounded,0.5,1.0907649993896484e-05
786,hallucinated,0.61083984375,5.960464477539063e-08
787,grounded,0.1357421875,0.1357421875
787,hallucinated,0.74853515625,0.0
788,grounded,0.66796875,0.01200103759765625
788,hallucinated,0.47802734375,0.0
789,grounded,0.80029296875,0.0009403228759765625
789,hallucinated,0.489501953125,2.0325183868408203e-05
790,grounded,0.75146484375,0.00589752197265625
790,hallucinated,0.62060546875,5.960464477539063e-08
791,grounded,0.87841796875,0.394775390625
791,hallucinated,0.6572265625,3.88026237487793e-05
792,grounded,0.5,0.0
792,hallucinated,0.407470703125,0.0
793,grounded,0.0017156600952148438,0.0017156600952148438
793,hallucinated,0.7275390625,5.960464477539062e-07
794,grounded,0.95703125,0.87548828125
794,hallucinated,0.74365234375,7.748603820800781e-07
795,grounded,0.0,0.0
795,hallucinated,0.40771484375,6.556510925292969e-06
796,grounded,0.857421875,0.0010118484497070312
796,hallucinated,0.91357421875,7.748603820800781e-06
797,grounded,0.89794921875,0.09259033203125
797,hallucinated,0.64599609375,5.066394805908203e-06
798,grounded,0.5,0.0001977682113647461
798,hallucinated,0.5283203125,0.0
799,grounded,0.75732421875,0.030029296875
799,hallucinated,0.7666015625,0.0
800,grounded,0.0007338523864746094,0.0007338523864746094
800,hallucinated,0.69921875,0.0
801,grounded,0.98193359375,0.92724609375
801,hallucinated,0.810546875,2.384185791015625e-07
802,grounded,0.998046875,0.99169921875
802,hallucinated,0.71240234375,1.6689300537109375e-06
803,grounded,0.98681640625,0.921875
803,hallucinated,0.5244140625,2.9802322387695312e-06
804,grounded,0.63720703125,1.1920928955078125e-07
804,hallucinated,0.53857421875,4.571676254272461e-05
805,grounded,0.8017578125,0.010589599609375
805,hallucinated,0.79052734375,0.007228851318359375
806,grounded,0.0804443359375,0.0804443359375
806,hallucinated,0.321533203125,9.775161743164062e-06
807,grounded,0.955078125,0.83935546875
807,hallucinated,0.79736328125,0.0
808,grounded,0.5,9.626150131225586e-05
808,hallucinated,0.83740234375,5.960464477539063e-08
809,grounded,0.0003333091735839844,0.0003333091735839844
809,hallucinated,0.6572265625,6.556510925292969e-06
810,grounded,0.83349609375,0.0
810,hallucinated,0.8203125,4.398822784423828e-05
811,grounded,0.853515625,0.416015625
811,hallucinated,0.59521484375,6.556510925292969e-07
812,grounded,0.75341796875,0.01435089111328125
812,hallucinated,0.2095947265625,0.0
813,grounded,7.271766662597656e-06,7.271766662597656e-06
813,hallucinated,0.6142578125,0.0
814,grounded,0.50048828125,0.0014705657958984375
